fold,run,algorithm,accuracy,precision,recall,f1_score,convergence_speed,best_loss,threshold_reached,fold_threshold
2,47,Hybrid ACOR-LM,0.7739130434782608,0.7819548872180451,0.8188976377952756,0.8,0,0.2501236355670493,True,2.4253274422082765
2,48,Hybrid ACOR-LM,0.7913043478260869,0.7969924812030075,0.8346456692913385,0.8153846153846154,0,0.2712507424149382,True,2.4253274422082765
2,49,Hybrid ACOR-LM,0.782608695652174,0.8031496062992126,0.8031496062992126,0.8031496062992126,0,0.25123980283225317,True,2.4253274422082765
2,50,Hybrid ACOR-LM,0.8173913043478261,0.8057553956834532,0.8818897637795275,0.8421052631578947,0,0.28095840724547033,True,2.4253274422082765
3,1,Baseline ACOR,0.6478260869565218,0.6306818181818182,0.8740157480314961,0.7326732673267327,101,2.9018762542962,False,2.475478734580063
3,2,Baseline ACOR,0.6478260869565218,0.6369047619047619,0.84251968503937,0.7254237288135593,0,2.0289252340254356,True,2.475478734580063
3,3,Baseline ACOR,0.6391304347826087,0.7075471698113207,0.5905511811023622,0.6437768240343348,0,2.2794417764085346,True,2.475478734580063
3,4,Baseline ACOR,0.6347826086956522,0.6335403726708074,0.8031496062992126,0.7083333333333334,101,2.804667266489517,False,2.475478734580063
3,5,Baseline ACOR,0.8043478260869565,0.7971014492753623,0.8661417322834646,0.8301886792452831,101,2.6470022956776593,False,2.475478734580063
3,6,Baseline ACOR,0.717391304347826,0.8690476190476191,0.5748031496062992,0.6919431279620853,101,2.585929989674488,False,2.475478734580063
3,7,Baseline ACOR,0.7391304347826086,0.8316831683168316,0.6614173228346457,0.7368421052631579,0,2.25195959685508,True,2.475478734580063
3,8,Baseline ACOR,0.7260869565217392,0.7580645161290323,0.7401574803149606,0.749003984063745,0,2.1375568271556826,True,2.475478734580063
3,9,Baseline ACOR,0.5608695652173913,0.6756756756756757,0.3937007874015748,0.4975124378109453,101,3.1656380773584964,False,2.475478734580063
3,10,Baseline ACOR,0.6130434782608696,0.7317073170731707,0.47244094488188976,0.5741626794258373,101,2.9540335344550077,False,2.475478734580063
3,11,Baseline ACOR,0.7217391304347827,0.7441860465116279,0.7559055118110236,0.75,0,2.429744179343182,True,2.475478734580063
3,12,Baseline ACOR,0.591304347826087,0.6386554621848739,0.5984251968503937,0.6178861788617886,0,1.8367129447196946,True,2.475478734580063
3,13,Baseline ACOR,0.7043478260869566,0.7185185185185186,0.7637795275590551,0.7404580152671756,101,2.5766512761904687,False,2.475478734580063
3,14,Baseline ACOR,0.6391304347826087,0.7115384615384616,0.5826771653543307,0.6406926406926406,101,2.5916716258525274,False,2.475478734580063
