fold,run,accuracy,precision,recall,f1_score
3,19,0.8333333333333334,0.872,0.872,0.872
3,20,0.8333333333333334,0.872,0.872,0.872
3,21,0.8333333333333334,0.872,0.872,0.872
3,22,0.8333333333333334,0.872,0.872,0.872
3,23,0.8333333333333334,0.872,0.872,0.872
3,24,0.8333333333333334,0.872,0.872,0.872
3,25,0.8333333333333334,0.872,0.872,0.872
3,26,0.8333333333333334,0.872,0.872,0.872
3,27,0.8333333333333334,0.872,0.872,0.872
3,28,0.8333333333333334,0.872,0.872,0.872
3,29,0.8333333333333334,0.872,0.872,0.872
3,30,0.8333333333333334,0.872,0.872,0.872
3,31,0.8333333333333334,0.872,0.872,0.872
3,32,0.8333333333333334,0.872,0.872,0.872
3,33,0.8333333333333334,0.872,0.872,0.872
3,34,0.8333333333333334,0.872,0.872,0.872
3,35,0.8333333333333334,0.872,0.872,0.872
3,36,0.8333333333333334,0.872,0.872,0.872
3,37,0.8333333333333334,0.872,0.872,0.872
3,38,0.8333333333333334,0.872,0.872,0.872
3,39,0.8333333333333334,0.872,0.872,0.872
3,40,0.8333333333333334,0.872,0.872,0.872
3,41,0.8333333333333334,0.872,0.872,0.872
3,42,0.8333333333333334,0.872,0.872,0.872
3,43,0.8333333333333334,0.872,0.872,0.872
3,44,0.8333333333333334,0.872,0.872,0.872
3,45,0.8333333333333334,0.872,0.872,0.872
3,46,0.8333333333333334,0.872,0.872,0.872
3,47,0.8333333333333334,0.872,0.872,0.872
3,48,0.8333333333333334,0.872,0.872,0.872
3,49,0.8333333333333334,0.872,0.872,0.872
3,50,0.8333333333333334,0.872,0.872,0.872
4,1,0.6927083333333334,0.7661290322580645,0.76,0.7630522088353414
4,2,0.6927083333333334,0.7661290322580645,0.76,0.7630522088353414
4,3,0.6927083333333334,0.7661290322580645,0.76,0.7630522088353414
4,4,0.6927083333333334,0.7661290322580645,0.76,0.7630522088353414
4,5,0.6927083333333334,0.7661290322580645,0.76,0.7630522088353414
4,6,0.6927083333333334,0.7661290322580645,0.76,0.7630522088353414
4,7,0.6927083333333334,0.7661290322580645,0.76,0.7630522088353414
4,8,0.6927083333333334,0.7661290322580645,0.76,0.7630522088353414
4,9,0.6927083333333334,0.7661290322580645,0.76,0.7630522088353414
4,10,0.6927083333333334,0.7661290322580645,0.76,0.7630522088353414
4,11,0.6927083333333334,0.7661290322580645,0.76,0.7630522088353414
4,12,0.6927083333333334,0.7661290322580645,0.76,0.7630522088353414
4,13,0.6927083333333334,0.7661290322580645,0.76,0.7630522088353414
4,14,0.6927083333333334,0.7661290322580645,0.76,0.7630522088353414
4,15,0.6927083333333334,0.7661290322580645,0.76,0.7630522088353414
4,16,0.6927083333333334,0.7661290322580645,0.76,0.7630522088353414
4,17,0.6927083333333334,0.7661290322580645,0.76,0.7630522088353414
4,18,0.6927083333333334,0.7661290322580645,0.76,0.7630522088353414
4,19,0.6927083333333334,0.7661290322580645,0.76,0.7630522088353414
4,20,0.6927083333333334,0.7661290322580645,0.76,0.7630522088353414
4,21,0.6927083333333334,0.7661290322580645,0.76,0.7630522088353414
4,22,0.6927083333333334,0.7661290322580645,0.76,0.7630522088353414
4,23,0.6927083333333334,0.7661290322580645,0.76,0.7630522088353414
4,24,0.6927083333333334,0.7661290322580645,0.76,0.7630522088353414
4,25,0.6927083333333334,0.7661290322580645,0.76,0.7630522088353414
4,26,0.6927083333333334,0.7661290322580645,0.76,0.7630522088353414
4,27,0.6927083333333334,0.7661290322580645,0.76,0.7630522088353414
4,28,0.6927083333333334,0.7661290322580645,0.76,0.7630522088353414
4,29,0.6927083333333334,0.7661290322580645,0.76,0.7630522088353414
4,30,0.6927083333333334,0.7661290322580645,0.76,0.7630522088353414
4,31,0.6927083333333334,0.7661290322580645,0.76,0.7630522088353414
4,32,0.6927083333333334,0.7661290322580645,0.76,0.7630522088353414
4,33,0.6927083333333334,0.7661290322580645,0.76,0.7630522088353414
4,34,0.6927083333333334,0.7661290322580645,0.76,0.7630522088353414
4,35,0.6927083333333334,0.7661290322580645,0.76,0.7630522088353414
4,36,0.6927083333333334,0.7661290322580645,0.76,0.7630522088353414
4,37,0.6927083333333334,0.7661290322580645,0.76,0.7630522088353414
4,38,0.6927083333333334,0.7661290322580645,0.76,0.7630522088353414
4,39,0.6927083333333334,0.7661290322580645,0.76,0.7630522088353414
4,40,0.6927083333333334,0.7661290322580645,0.76,0.7630522088353414
4,41,0.6927083333333334,0.7661290322580645,0.76,0.7630522088353414
4,42,0.6927083333333334,0.7661290322580645,0.76,0.7630522088353414
4,43,0.6927083333333334,0.7661290322580645,0.76,0.7630522088353414
4,44,0.6927083333333334,0.7661290322580645,0.76,0.7630522088353414
4,45,0.6927083333333334,0.7661290322580645,0.76,0.7630522088353414
4,46,0.6927083333333334,0.7661290322580645,0.76,0.7630522088353414
4,47,0.6927083333333334,0.7661290322580645,0.76,0.7630522088353414
4,48,0.6927083333333334,0.7661290322580645,0.76,0.7630522088353414
4,49,0.6927083333333334,0.7661290322580645,0.76,0.7630522088353414
4,50,0.6927083333333334,0.7661290322580645,0.76,0.7630522088353414
