fold,run,accuracy,precision,recall,f1_score
3,35,0.9771428571428571,0.9523809523809523,0.9836065573770492,0.967741935483871
3,36,0.9771428571428571,0.9523809523809523,0.9836065573770492,0.967741935483871
3,37,0.9771428571428571,0.9523809523809523,0.9836065573770492,0.967741935483871
3,38,0.9771428571428571,0.9523809523809523,0.9836065573770492,0.967741935483871
3,39,0.9771428571428571,0.9523809523809523,0.9836065573770492,0.967741935483871
3,40,0.9771428571428571,0.9523809523809523,0.9836065573770492,0.967741935483871
3,41,0.9771428571428571,0.9523809523809523,0.9836065573770492,0.967741935483871
3,42,0.9771428571428571,0.9523809523809523,0.9836065573770492,0.967741935483871
3,43,0.9771428571428571,0.9523809523809523,0.9836065573770492,0.967741935483871
3,44,0.9771428571428571,0.9523809523809523,0.9836065573770492,0.967741935483871
3,45,0.9771428571428571,0.9523809523809523,0.9836065573770492,0.967741935483871
3,46,0.9771428571428571,0.9523809523809523,0.9836065573770492,0.967741935483871
3,47,0.9771428571428571,0.9523809523809523,0.9836065573770492,0.967741935483871
3,48,0.9771428571428571,0.9523809523809523,0.9836065573770492,0.967741935483871
3,49,0.9771428571428571,0.9523809523809523,0.9836065573770492,0.967741935483871
3,50,0.9771428571428571,0.9523809523809523,0.9836065573770492,0.967741935483871
4,1,0.9597701149425287,0.9076923076923077,0.9833333333333333,0.944
4,2,0.9597701149425287,0.9076923076923077,0.9833333333333333,0.944
4,3,0.9597701149425287,0.9076923076923077,0.9833333333333333,0.944
4,4,0.9597701149425287,0.9076923076923077,0.9833333333333333,0.944
4,5,0.9597701149425287,0.9076923076923077,0.9833333333333333,0.944
4,6,0.9597701149425287,0.9076923076923077,0.9833333333333333,0.944
4,7,0.9597701149425287,0.9076923076923077,0.9833333333333333,0.944
4,8,0.9597701149425287,0.9076923076923077,0.9833333333333333,0.944
4,9,0.9597701149425287,0.9076923076923077,0.9833333333333333,0.944
4,10,0.9597701149425287,0.9076923076923077,0.9833333333333333,0.944
4,11,0.9597701149425287,0.9076923076923077,0.9833333333333333,0.944
4,12,0.9597701149425287,0.9076923076923077,0.9833333333333333,0.944
4,13,0.9597701149425287,0.9076923076923077,0.9833333333333333,0.944
4,14,0.9597701149425287,0.9076923076923077,0.9833333333333333,0.944
4,15,0.9597701149425287,0.9076923076923077,0.9833333333333333,0.944
4,16,0.9597701149425287,0.9076923076923077,0.9833333333333333,0.944
4,17,0.9597701149425287,0.9076923076923077,0.9833333333333333,0.944
4,18,0.9597701149425287,0.9076923076923077,0.9833333333333333,0.944
4,19,0.9597701149425287,0.9076923076923077,0.9833333333333333,0.944
4,20,0.9597701149425287,0.9076923076923077,0.9833333333333333,0.944
4,21,0.9597701149425287,0.9076923076923077,0.9833333333333333,0.944
4,22,0.9597701149425287,0.9076923076923077,0.9833333333333333,0.944
4,23,0.9597701149425287,0.9076923076923077,0.9833333333333333,0.944
4,24,0.9597701149425287,0.9076923076923077,0.9833333333333333,0.944
4,25,0.9597701149425287,0.9076923076923077,0.9833333333333333,0.944
4,26,0.9597701149425287,0.9076923076923077,0.9833333333333333,0.944
4,27,0.9597701149425287,0.9076923076923077,0.9833333333333333,0.944
4,28,0.9597701149425287,0.9076923076923077,0.9833333333333333,0.944
4,29,0.9597701149425287,0.9076923076923077,0.9833333333333333,0.944
4,30,0.9597701149425287,0.9076923076923077,0.9833333333333333,0.944
