fold,run,accuracy,precision,recall,f1_score
2,18,0.7086956521739131,0.8488372093023255,0.5748031496062992,0.6854460093896714
2,19,0.7086956521739131,0.8488372093023255,0.5748031496062992,0.6854460093896714
2,20,0.7086956521739131,0.8488372093023255,0.5748031496062992,0.6854460093896714
2,21,0.7086956521739131,0.8488372093023255,0.5748031496062992,0.6854460093896714
2,22,0.7086956521739131,0.8488372093023255,0.5748031496062992,0.6854460093896714
2,23,0.7086956521739131,0.8488372093023255,0.5748031496062992,0.6854460093896714
2,24,0.7086956521739131,0.8488372093023255,0.5748031496062992,0.6854460093896714
2,25,0.7086956521739131,0.8488372093023255,0.5748031496062992,0.6854460093896714
2,26,0.7086956521739131,0.8488372093023255,0.5748031496062992,0.6854460093896714
2,27,0.7086956521739131,0.8488372093023255,0.5748031496062992,0.6854460093896714
2,28,0.7086956521739131,0.8488372093023255,0.5748031496062992,0.6854460093896714
2,29,0.7086956521739131,0.8488372093023255,0.5748031496062992,0.6854460093896714
2,30,0.7086956521739131,0.8488372093023255,0.5748031496062992,0.6854460093896714
2,31,0.7086956521739131,0.8488372093023255,0.5748031496062992,0.6854460093896714
2,32,0.7086956521739131,0.8488372093023255,0.5748031496062992,0.6854460093896714
2,33,0.7086956521739131,0.8488372093023255,0.5748031496062992,0.6854460093896714
2,34,0.7086956521739131,0.8488372093023255,0.5748031496062992,0.6854460093896714
2,35,0.7086956521739131,0.8488372093023255,0.5748031496062992,0.6854460093896714
2,36,0.7086956521739131,0.8488372093023255,0.5748031496062992,0.6854460093896714
2,37,0.7086956521739131,0.8488372093023255,0.5748031496062992,0.6854460093896714
2,38,0.7086956521739131,0.8488372093023255,0.5748031496062992,0.6854460093896714
2,39,0.7086956521739131,0.8488372093023255,0.5748031496062992,0.6854460093896714
2,40,0.7086956521739131,0.8488372093023255,0.5748031496062992,0.6854460093896714
2,41,0.7086956521739131,0.8488372093023255,0.5748031496062992,0.6854460093896714
2,42,0.7086956521739131,0.8488372093023255,0.5748031496062992,0.6854460093896714
2,43,0.7086956521739131,0.8488372093023255,0.5748031496062992,0.6854460093896714
2,44,0.7086956521739131,0.8488372093023255,0.5748031496062992,0.6854460093896714
2,45,0.7086956521739131,0.8488372093023255,0.5748031496062992,0.6854460093896714
2,46,0.7086956521739131,0.8488372093023255,0.5748031496062992,0.6854460093896714
2,47,0.7086956521739131,0.8488372093023255,0.5748031496062992,0.6854460093896714
2,48,0.7086956521739131,0.8488372093023255,0.5748031496062992,0.6854460093896714
2,49,0.7086956521739131,0.8488372093023255,0.5748031496062992,0.6854460093896714
2,50,0.7086956521739131,0.8488372093023255,0.5748031496062992,0.6854460093896714
3,1,0.6869565217391305,0.8313253012048193,0.5433070866141733,0.6571428571428571
3,2,0.6869565217391305,0.8313253012048193,0.5433070866141733,0.6571428571428571
3,3,0.6869565217391305,0.8313253012048193,0.5433070866141733,0.6571428571428571
3,4,0.6869565217391305,0.8313253012048193,0.5433070866141733,0.6571428571428571
3,5,0.6869565217391305,0.8313253012048193,0.5433070866141733,0.6571428571428571
3,6,0.6869565217391305,0.8313253012048193,0.5433070866141733,0.6571428571428571
3,7,0.6869565217391305,0.8313253012048193,0.5433070866141733,0.6571428571428571
3,8,0.6869565217391305,0.8313253012048193,0.5433070866141733,0.6571428571428571
3,9,0.6869565217391305,0.8313253012048193,0.5433070866141733,0.6571428571428571
3,10,0.6869565217391305,0.8313253012048193,0.5433070866141733,0.6571428571428571
3,11,0.6869565217391305,0.8313253012048193,0.5433070866141733,0.6571428571428571
3,12,0.6869565217391305,0.8313253012048193,0.5433070866141733,0.6571428571428571
3,13,0.6869565217391305,0.8313253012048193,0.5433070866141733,0.6571428571428571
3,14,0.6869565217391305,0.8313253012048193,0.5433070866141733,0.6571428571428571
3,15,0.6869565217391305,0.8313253012048193,0.5433070866141733,0.6571428571428571
3,16,0.6869565217391305,0.8313253012048193,0.5433070866141733,0.6571428571428571
3,17,0.6869565217391305,0.8313253012048193,0.5433070866141733,0.6571428571428571
3,18,0.6869565217391305,0.8313253012048193,0.5433070866141733,0.6571428571428571
3,19,0.6869565217391305,0.8313253012048193,0.5433070866141733,0.6571428571428571
3,20,0.6869565217391305,0.8313253012048193,0.5433070866141733,0.6571428571428571
3,21,0.6869565217391305,0.8313253012048193,0.5433070866141733,0.6571428571428571
3,22,0.6869565217391305,0.8313253012048193,0.5433070866141733,0.6571428571428571
3,23,0.6869565217391305,0.8313253012048193,0.5433070866141733,0.6571428571428571
3,24,0.6869565217391305,0.8313253012048193,0.5433070866141733,0.6571428571428571
3,25,0.6869565217391305,0.8313253012048193,0.5433070866141733,0.6571428571428571
3,26,0.6869565217391305,0.8313253012048193,0.5433070866141733,0.6571428571428571
3,27,0.6869565217391305,0.8313253012048193,0.5433070866141733,0.6571428571428571
3,28,0.6869565217391305,0.8313253012048193,0.5433070866141733,0.6571428571428571
3,29,0.6869565217391305,0.8313253012048193,0.5433070866141733,0.6571428571428571
3,30,0.6869565217391305,0.8313253012048193,0.5433070866141733,0.6571428571428571
3,31,0.6869565217391305,0.8313253012048193,0.5433070866141733,0.6571428571428571
3,32,0.6869565217391305,0.8313253012048193,0.5433070866141733,0.6571428571428571
3,33,0.6869565217391305,0.8313253012048193,0.5433070866141733,0.6571428571428571
3,34,0.6869565217391305,0.8313253012048193,0.5433070866141733,0.6571428571428571
3,35,0.6869565217391305,0.8313253012048193,0.5433070866141733,0.6571428571428571
3,36,0.6869565217391305,0.8313253012048193,0.5433070866141733,0.6571428571428571
3,37,0.6869565217391305,0.8313253012048193,0.5433070866141733,0.6571428571428571
3,38,0.6869565217391305,0.8313253012048193,0.5433070866141733,0.6571428571428571
3,39,0.6869565217391305,0.8313253012048193,0.5433070866141733,0.6571428571428571
3,40,0.6869565217391305,0.8313253012048193,0.5433070866141733,0.6571428571428571
3,41,0.6869565217391305,0.8313253012048193,0.5433070866141733,0.6571428571428571
3,42,0.6869565217391305,0.8313253012048193,0.5433070866141733,0.6571428571428571
3,43,0.6869565217391305,0.8313253012048193,0.5433070866141733,0.6571428571428571
3,44,0.6869565217391305,0.8313253012048193,0.5433070866141733,0.6571428571428571
3,45,0.6869565217391305,0.8313253012048193,0.5433070866141733,0.6571428571428571
3,46,0.6869565217391305,0.8313253012048193,0.5433070866141733,0.6571428571428571
3,47,0.6869565217391305,0.8313253012048193,0.5433070866141733,0.6571428571428571
3,48,0.6869565217391305,0.8313253012048193,0.5433070866141733,0.6571428571428571
3,49,0.6869565217391305,0.8313253012048193,0.5433070866141733,0.6571428571428571
3,50,0.6869565217391305,0.8313253012048193,0.5433070866141733,0.6571428571428571
4,1,0.6478260869565218,0.8108108108108109,0.47244094488188976,0.5970149253731343
4,2,0.6478260869565218,0.8108108108108109,0.47244094488188976,0.5970149253731343
4,3,0.6478260869565218,0.8108108108108109,0.47244094488188976,0.5970149253731343
4,4,0.6478260869565218,0.8108108108108109,0.47244094488188976,0.5970149253731343
4,5,0.6478260869565218,0.8108108108108109,0.47244094488188976,0.5970149253731343
4,6,0.6478260869565218,0.8108108108108109,0.47244094488188976,0.5970149253731343
4,7,0.6478260869565218,0.8108108108108109,0.47244094488188976,0.5970149253731343
4,8,0.6478260869565218,0.8108108108108109,0.47244094488188976,0.5970149253731343
4,9,0.6478260869565218,0.8108108108108109,0.47244094488188976,0.5970149253731343
4,10,0.6478260869565218,0.8108108108108109,0.47244094488188976,0.5970149253731343
4,11,0.6478260869565218,0.8108108108108109,0.47244094488188976,0.5970149253731343
4,12,0.6478260869565218,0.8108108108108109,0.47244094488188976,0.5970149253731343
4,13,0.6478260869565218,0.8108108108108109,0.47244094488188976,0.5970149253731343
4,14,0.6478260869565218,0.8108108108108109,0.47244094488188976,0.5970149253731343
4,15,0.6478260869565218,0.8108108108108109,0.47244094488188976,0.5970149253731343
